sport,dport,proto,state,dur,sbytes,spkts,label
53688,53,udp,CON,0.001008,130,2,
30056,6881,tcp,CON,0.522034,1012,6,
2847,5190,tcp,FIN,0.007329,1064,12,
57539,53,udp,INT,0,65,1,
37603,80,tcp,FIN,0.202507,6288,12,Exploits
23247,80,tcp,FIN,0.025377,1048,8,
20641,30695,tcp,FIN,0.000865,1846,6,
39930,7181,tcp,FIN,0.019019,2766,44,
37162,5190,tcp,FIN,0.178322,1920,22,
9018,12409,tcp,FIN,0.595889,2928,10,
12290,5190,tcp,FIN,0.007355,1920,22,
14335,41197,tcp,FIN,0.049043,4326,74,
16020,35414,tcp,FIN,0.038749,3598,60,
23108,53,udp,CON,0.000995,146,2,
41155,48596,tcp,FIN,0.710293,8928,14,
38339,143,tcp,CON,0.014389,1879,31,
2070,11228,tcp,FIN,0.236305,320,6,
36348,6881,tcp,FIN,1.678235,2614,36,
44839,21,tcp,FIN,4.327735,2588,46,
23061,5190,tcp,FIN,0.295326,1272,16,
11716,39611,tcp,FIN,0.049849,4238,72,
21388,53,udp,CON,0.001022,132,2,
44811,53,udp,CON,0.000974,130,2,
42246,21,tcp,FIN,2.692927,2692,48,
24264,6881,tcp,FIN,0.626829,1540,16,
51738,143,tcp,FIN,0.780826,7816,122,
24935,80,tcp,FIN,1.005999,1684,14,
26545,24452,tcp,FIN,0.034204,3598,60,
30751,58243,tcp,FIN,0.056831,4238,72,
0,0,arp,CON,0,56,2,
0,0,arp,CON,0,56,2,
21,51364,tcp,FIN,2.129774,2964,42,
24841,15821,tcp,FIN,0.051952,4222,72,
33746,53,udp,CON,0.001326,146,2,
53884,6881,tcp,FIN,0.582773,1540,16,
43333,52071,tcp,FIN,0.046884,4222,72,
7022,49078,tcp,FIN,0.038932,3598,60,
54612,6881,tcp,FIN,0.758787,1540,16,
32369,53,udp,CON,0.001055,146,2,
29020,56044,tcp,FIN,0.018074,2766,44,
2041,5190,tcp,FIN,0.355066,1272,16,
56505,6881,tcp,FIN,0.729887,1540,16,
31514,33060,tcp,FIN,0.31638,424,8,
28480,53,udp,CON,0.000998,130,2,
42301,53,udp,CON,0.001044,146,2,
8658,6840,tcp,FIN,0.111912,4222,72,
54903,6881,tcp,FIN,2.759595,12138,210,
57601,6881,tcp,FIN,0.738813,1540,16,
39543,5190,tcp,FIN,0.00525,1064,12,
2041,5190,tcp,FIN,0.355066,1272,16,
7912,11228,tcp,FIN,0.267241,320,6,
32494,12409,tcp,FIN,0.289375,8928,14,
29728,53,udp,CON,0.000918,132,2,
50877,80,tcp,FIN,0.012018,1048,8,
44146,53,udp,CON,0.000986,146,2,
58235,111,udp,INT,9e-06,168,2,Reconnaissance
1508,80,tcp,FIN,1.029979,1684,14,
24594,53,udp,CON,0.001026,146,2,
20539,53,udp,CON,0.001085,146,2,
14881,35193,tcp,FIN,0.343065,4512,28,
14603,53,udp,CON,0.000969,130,2,
8797,40095,tcp,FIN,0.407368,424,8,
14603,53,udp,CON,0.000969,130,2,
39375,48596,tcp,FIN,0.248395,8928,14,
24457,111,udp,CON,0.006353,568,4,
54851,25869,tcp,FIN,0.249841,4536,24,
56178,27041,tcp,FIN,0.08411,4222,72,
63828,53,udp,CON,0.001166,130,2,
62028,53,udp,CON,0.001089,146,2,
27514,53,udp,CON,0.000951,146,2,
12377,111,udp,CON,0.004697,568,4,
46962,6881,tcp,FIN,0.697998,1540,16,
47084,40095,tcp,FIN,0.901264,424,8,
39848,8259,tcp,FIN,0.098651,3598,60,
26050,14719,udp,CON,0.002532,536,4,
13928,6881,tcp,FIN,4.577591,13246,230,
46822,80,tcp,FIN,1.126809,1580,12,
50013,6881,tcp,FIN,0.748899,1540,16,
13888,39670,udp,CON,0.00179,536,4,
12886,53,udp,CON,0.00094,146,2,
46158,6881,tcp,FIN,0.719838,1540,16,
57862,6881,tcp,FIN,3.735545,3514,62,
1195,143,tcp,FIN,1.280543,7670,120,
50141,53,udp,CON,0.000997,146,2,
53398,28067,tcp,FIN,0.020044,2766,44,
10876,5190,tcp,FIN,0.004583,1064,12,
41813,9907,tcp,FIN,0.041903,3598,60,
25263,6881,tcp,FIN,2.901811,13038,226,
21,47220,tcp,FIN,3.496694,3244,46,
57952,55768,tcp,FIN,0.057558,3598,60,
10350,40954,tcp,FIN,0.045943,4222,72,
13488,39571,tcp,FIN,0.050482,4238,72,
46169,5190,tcp,CON,0.006479,1460,16,
2652,25,tcp,FIN,0.674119,37502,52,
33708,53,udp,CON,0.001021,146,2,
37715,143,tcp,FIN,0.806807,7812,122,
59989,80,tcp,FIN,1.131015,1684,14,
38486,1729,tcp,FIN,0.023316,2870,46,
8068,5190,tcp,FIN,0.004395,1064,12,
33651,31461,tcp,FIN,0.059389,4238,72,
8186,80,tcp,FIN,1.30864,19410,364,
1903,33361,tcp,FIN,0.208266,3872,20,
56748,25,tcp,FIN,0.519093,30190,47,
3942,48596,tcp,FIN,0.570873,8928,14,
34934,53,udp,CON,0.001217,146,2,
38841,80,tcp,FIN,1.483992,1684,14,
14331,80,tcp,FIN,1.146672,1684,14,
32131,111,udp,CON,0.004395,284,2,
6954,21,tcp,FIN,3.390781,2830,50,
8570,80,tcp,FIN,0.5246,972,14,Exploits
53635,57230,tcp,FIN,0.56257,278,6,Exploits
53635,57230,tcp,FIN,0.56257,278,6,Exploits
24843,80,tcp,FIN,0.251931,364,8,Exploits
57933,21,tcp,CON,1.214028,1116,20,Exploits
57933,21,tcp,CON,1.214028,1116,20,Exploits
26324,53,udp,CON,0.003398,146,2,
33173,6881,tcp,FIN,3.124871,13662,238,
36692,11936,tcp,FIN,0.115959,4222,72,
16848,53,udp,CON,0.001038,146,2,
29403,25,tcp,CON,0.054221,24032,20,
51226,5190,tcp,FIN,0.013296,1064,12,
27387,80,tcp,FIN,1.426874,1684,14,
21512,53,udp,CON,0.001151,146,2,
18668,36296,tcp,FIN,0.142264,3598,60,
47507,33061,tcp,FIN,0.006898,3992,18,
55557,80,tcp,FIN,1.162949,1684,14,
26076,6881,tcp,FIN,3.370031,4068,62,
63720,6881,tcp,FIN,5.851838,13662,238,
43752,80,tcp,FIN,1.126573,1684,14,
34460,80,tcp,FIN,1.00498,1684,14,
52706,18483,udp,CON,0.001721,536,4,
1672,53,udp,CON,0.001048,146,2,
34634,5190,tcp,FIN,0.005979,1920,22,
31713,111,udp,CON,0.004926,568,4,
1267,6881,tcp,FIN,3.404021,4172,64,
46992,3118,tcp,FIN,0.071115,2766,44,
2528,33219,tcp,FIN,0.085434,4238,72,
53068,1253,tcp,FIN,0.032316,2766,44,
18515,6881,tcp,FIN,7.209712,12432,215,
18550,80,tcp,FIN,1.385636,18526,347,
34883,111,udp,CON,0.006064,568,4,
37579,14714,tcp,FIN,0.00536,4224,18,
58815,80,tcp,CON,1.157848,890,8,
38725,25,tcp,FIN,0.229881,16858,25,
4376,46632,tcp,FIN,0.129718,4238,72,
49377,1175,tcp,FIN,0.086159,3598,60,
57511,80,tcp,FIN,1.158207,1580,12,
9363,53,udp,CON,0.001035,146,2,
34415,5190,tcp,FIN,0.009488,1920,22,
9363,53,udp,CON,0.001035,146,2,
1573,2305,tcp,FIN,0.069714,4222,72,
5882,53,udp,CON,0.001089,146,2,
44910,143,tcp,FIN,0.034511,7812,122,
16900,53,udp,CON,0.001098,146,2,
14756,6881,tcp,FIN,6.825326,13316,232,
34380,48212,udp,CON,0.002446,536,4,
14992,53,udp,CON,0.000982,146,2,
45334,53,udp,CON,0.000995,130,2,
25342,53,udp,CON,0.001099,130,2,
53377,5190,tcp,FIN,0.006088,1064,12,
19304,6881,tcp,FIN,8.286588,12796,222,
64800,53,udp,CON,0.001153,146,2,
22485,25,tcp,FIN,0.594728,28690,46,
63969,53,udp,CON,0.000922,146,2,
51565,22,tcp,FIN,1.831879,22272,288,
45421,80,tcp,FIN,1.135808,1684,14,
25336,23670,udp,CON,0.036169,536,4,
2053,55865,tcp,FIN,0.020904,2766,44,
15861,6881,tcp,FIN,8.06342,12882,223,
53377,5190,tcp,FIN,0.006088,1064,12,
18708,80,tcp,CON,0.051134,890,8,
63744,25,tcp,FIN,0.545906,37232,52,
31545,53,udp,CON,0.000983,146,2,
58598,37400,udp,CON,0.001766,536,4,
23849,22558,tcp,FIN,0.445046,4512,28,
50491,80,tcp,FIN,0.015331,832,4,
53656,6881,tcp,CON,0.209963,1218,10,
61899,111,udp,CON,0.267284,284,2,
1862,80,tcp,CON,0.008235,994,10,
53139,5190,tcp,FIN,0.006354,1920,22,
65289,111,udp,CON,0.004742,568,4,
36370,80,tcp,FIN,0.244656,840,10,DoS
8987,80,tcp,FIN,0.195615,994,10,Exploits
25511,80,tcp,FIN,0.246804,790,10,Exploits
49957,47708,tcp,CON,0.054039,2022,32,
15603,13561,tcp,FIN,0.085492,3702,62,
35485,38742,tcp,FIN,0.15634,4222,72,
2367,6881,tcp,FIN,0.355932,560,8,
3301,6881,tcp,CON,0.279637,508,7,
19608,80,tcp,FIN,1.161978,1684,14,
19835,111,udp,CON,0.004519,568,4,
45272,5518,tcp,FIN,0.04887,4238,72,
53,35888,udp,INT,4e-06,162,2,
11286,9870,tcp,FIN,0.217725,4432,22,
54532,143,tcp,FIN,0.771677,6618,105,
5872,49774,tcp,FIN,0.023746,2766,44,
10098,7178,udp,CON,0.002522,536,4,
65313,15410,udp,CON,0.00175,536,4,
48290,6881,tcp,FIN,0.364935,560,8,
26333,25147,tcp,CON,0.426667,4640,26,
44544,111,udp,CON,0.005629,568,4,
38578,53,udp,CON,0.001189,146,2,
2348,5190,tcp,CON,0.001675,530,8,
41023,6881,tcp,FIN,9.463568,11670,201,
36665,53,udp,CON,0.001035,146,2,
43444,5190,tcp,FIN,0.095313,1920,22,
28455,33060,tcp,FIN,0.010308,424,8,
53315,42209,tcp,FIN,0.025652,2766,44,
2020,5190,tcp,FIN,0.020314,1064,12,
24843,22848,tcp,FIN,0.078681,1352,26,
63204,143,tcp,FIN,0.582924,5650,86,
48256,53,udp,CON,0.001132,146,2,
29483,12409,tcp,FIN,0.013893,8928,14,
59084,22196,tcp,CON,0.075411,4014,68,
37281,22,tcp,FIN,1.020801,22716,207,
62905,80,tcp,FIN,1.024015,1684,14,
27589,20641,tcp,FIN,0.010929,320,6,
54316,21,tcp,FIN,0.086081,2410,43,
60812,53,udp,CON,0.002502,130,2,
33718,53,udp,CON,0.001093,146,2,
6537,5018,tcp,CON,0.001628,736,6,
52874,31397,tcp,FIN,0.079235,4342,74,
48980,2967,tcp,FIN,0.08817,4238,72,
22386,65107,tcp,FIN,0.052997,3992,18,
25583,53,udp,CON,0.001171,146,2,
49437,33230,tcp,FIN,0.034,2870,46,
52526,6881,tcp,FIN,2.274495,12422,215,
34617,6881,tcp,FIN,9.892036,12502,217,
42495,53,udp,CON,0.001142,146,2,
12149,33060,tcp,FIN,0.22654,424,8,
13052,12409,tcp,FIN,0.222588,8928,14,
9524,53,udp,CON,0.000996,146,2,
20028,5190,tcp,FIN,0.00448,1064,12,
80,56968,tcp,FIN,1.068989,3952,10,
63357,80,tcp,FIN,0.038139,1048,8,
60043,5190,tcp,FIN,0.004195,1064,12,
1383,6881,tcp,FIN,2.780564,3954,60,
65310,17951,tcp,FIN,0.061919,4342,74,
8560,53,udp,CON,0.001037,130,2,
40166,10684,tcp,FIN,0.081852,4238,72,
38689,4771,tcp,FIN,0.033112,2766,44,
63718,53,udp,CON,0.001002,132,2,
11311,20641,tcp,FIN,0.023385,320,6,
40988,80,tcp,CON,0.163432,994,10,
15955,6881,tcp,CON,11.417354,21662,384,
41921,6881,tcp,FIN,11.154627,24190,430,
46540,80,tcp,CON,1.032856,994,10,
37893,21,tcp,FIN,0.811627,2934,52,
40724,6881,tcp,FIN,11.577727,15047,263,
18750,39988,tcp,FIN,0.026757,2766,44,
12760,53,udp,CON,0.001166,146,2,
14393,25,tcp,FIN,0.050794,37232,52,
64635,25,tcp,CON,0.012168,4500,3,
39505,111,tcp,FIN,0.571872,468,8,Reconnaissance
20530,111,tcp,FIN,0.628561,564,10,Reconnaissance
59071,6881,tcp,FIN,0.190254,1324,12,
55562,6881,tcp,FIN,0.282844,1540,16,
54794,143,tcp,FIN,0.035917,7812,122,
44294,80,tcp,FIN,1.216795,1684,14,
23402,53,udp,CON,0.001001,132,2,
43116,65128,tcp,FIN,0.032144,496,8,
20374,6881,tcp,FIN,0.169794,538,10,
43767,80,tcp,FIN,1.129727,1684,14,
111,5075,udp,INT,4e-06,152,2,
57332,6881,tcp,FIN,0.316741,1540,16,
43509,53,udp,CON,0.001018,130,2,
27102,80,tcp,CON,2.25041,17382,325,
36259,6881,tcp,FIN,11.749265,17922,316,
27640,53,udp,CON,0.001059,146,2,
55342,53,udp,CON,0.001306,130,2,
50787,53,udp,CON,0.00138,146,2,
28909,6881,tcp,FIN,0.317597,1540,16,
24345,6881,tcp,FIN,0.191986,1324,12,
57823,6881,tcp,FIN,0.323116,1540,16,
7264,53,udp,CON,0.001017,146,2,
25309,6881,tcp,FIN,0.185993,1324,12,
48458,7526,tcp,CON,0.074451,12578,12,
24934,80,tcp,FIN,0.035456,1048,8,
31432,53,udp,CON,0.001259,146,2,
40263,80,tcp,FIN,3.512283,17486,327,
6174,7638,tcp,FIN,0.091,2324,42,
45691,42279,tcp,FIN,0.384775,3904,20,
55834,24044,tcp,FIN,0.03082,3598,60,
27406,6881,tcp,FIN,1.471469,4034,62,
44411,143,tcp,FIN,0.777695,5091,76,
111,9380,udp,INT,4e-06,160,2,
38929,38678,tcp,FIN,0.071925,12106,18,
13084,53,udp,CON,0.001017,146,2,
22541,38506,udp,CON,0.036167,536,4,
26601,6881,tcp,FIN,1.371088,9991,171,
62333,59311,tcp,FIN,0.045,4222,72,
22300,6881,tcp,CON,1.437429,2934,41,
10845,12081,tcp,FIN,0.326883,2216,20,
54976,25,tcp,FIN,0.385727,37502,52,
56915,80,tcp,FIN,1.139949,1098,12,
9684,41614,tcp,CON,0.007692,2142,32,
55444,25945,tcp,FIN,0.019017,2766,44,
7851,43657,tcp,FIN,0.098048,3598,60,
21321,6881,tcp,FIN,1.358597,11326,197,
21038,111,udp,CON,0.088329,568,4,
33066,80,tcp,FIN,1.485019,1528,11,
38699,45521,udp,INT,0,116,1,
24191,53,udp,CON,0.001124,146,2,
17005,5190,tcp,CON,0.001935,435,7,
12092,53,udp,CON,0.001009,146,2,
52515,80,tcp,FIN,1.176722,1580,12,
44654,25,tcp,FIN,0.458233,31178,42,
22402,5190,tcp,FIN,0.183263,1920,22,
36359,111,tcp,CLO,0.616743,96,2,Reconnaissance
38797,12409,tcp,FIN,0.011723,8928,14,
44219,53,udp,CON,0.001038,146,2,
15153,6881,tcp,FIN,0.021473,1540,16,
15153,6881,tcp,FIN,0.021473,1540,16,
15153,6881,tcp,FIN,0.021473,1540,16,
1210,25,tcp,FIN,0.110611,37502,52,
17166,6881,tcp,FIN,0.021401,1540,16,
8429,50220,udp,CON,0.001609,536,4,
15153,6881,tcp,FIN,0.021473,1540,16,
37636,6881,tcp,FIN,0.021417,1540,16,
42493,53,udp,CON,0.000988,130,2,
9552,8141,tcp,FIN,0.006208,4224,18,
10989,80,tcp,FIN,0.003934,1048,8,
40739,6881,tcp,FIN,0.381625,13038,226,
53834,53,udp,CON,0.001128,146,2,
15153,6881,tcp,FIN,0.021473,1540,16,
27387,61165,tcp,FIN,0.039979,4342,74,
8232,21,tcp,FIN,0.053561,2934,52,
27699,53,udp,CON,0.001085,146,2,
41865,6881,tcp,FIN,0.017045,1540,16,
39932,33060,tcp,FIN,0.024876,424,8,
9325,20641,tcp,FIN,0.003649,320,6,
42843,111,udp,CON,0.004771,568,4,
29364,54848,tcp,FIN,0.017981,2766,44,
7929,53,udp,CON,0.001052,132,2,
15153,6881,tcp,FIN,0.021473,1540,16,
15153,6881,tcp,FIN,0.021473,1540,16,
15153,6881,tcp,FIN,0.021473,1540,16,
30961,56607,tcp,FIN,0.03683,4238,72,
14794,80,tcp,FIN,1.017824,1684,14,
61523,22364,tcp,FIN,0.390441,4744,28,
51498,5190,tcp,FIN,0.025369,2024,24,
47734,5190,tcp,FIN,0.15834,1920,22,
15153,6881,tcp,FIN,0.021473,1540,16,
13649,53,udp,CON,0.001033,146,2,
29008,61184,tcp,FIN,0.11586,4238,72,
1415,6881,tcp,FIN,0.019372,1540,16,
40436,38313,tcp,FIN,0.04373,3702,62,
15130,5190,tcp,FIN,0.004144,1064,12,
17391,6881,tcp,FIN,0.014966,1540,16,
18204,6881,tcp,FIN,0.349414,12934,224,
0,0,arp,CON,31.084135,184,4,
0,0,arp,CON,31.084135,184,4,
16384,80,tcp,FIN,0.004028,1048,8,
20624,6881,tcp,FIN,0.021569,1540,16,
21446,6881,tcp,FIN,0.021609,1540,16,
25128,5190,tcp,FIN,0.162416,1920,22,
19068,6881,tcp,FIN,0.439159,4172,64,
35604,6881,tcp,FIN,0.508685,4172,64,
55636,53,udp,CON,0.001005,146,2,
26348,40219,tcp,FIN,0.02901,2766,44,
34178,53,udp,CON,0.001083,132,2,
26921,53,udp,CON,0.001079,146,2,
39725,25,tcp,FIN,0.157117,37502,52,
11082,39083,tcp,FIN,0.074031,4222,72,
63447,5190,tcp,FIN,0.121621,2024,24,
15214,25,tcp,FIN,0.479867,37232,52,
17012,5190,tcp,FIN,0.015161,2024,24,
36111,111,tcp,FIN,0.663717,564,10,Reconnaissance
18849,80,tcp,FIN,0.184329,786,10,Exploits
47334,111,udp,INT,6e-06,168,2,Reconnaissance
46944,33711,tcp,FIN,0.1607,4238,72,
47476,1592,tcp,FIN,0.065938,2766,44,
47849,53983,tcp,FIN,0.087772,4238,72,
16272,53,udp,CON,0.000997,130,2,
28497,25,tcp,FIN,0.203842,37502,52,
30700,58276,tcp,FIN,0.03242,3598,60,
41035,5190,tcp,FIN,0.005202,1064,12,
4137,46179,tcp,FIN,0.281616,4238,72,
46605,46768,tcp,FIN,0.160234,2766,44,
28462,80,tcp,FIN,1.005011,1580,12,
8447,49140,tcp,FIN,0.282127,4222,72,
40664,53,udp,CON,0.001082,146,2,
12493,5190,tcp,FIN,0.004367,1064,12,
40664,53,udp,CON,0.001082,146,2,
13840,80,tcp,FIN,2.753748,16544,318,
3814,50026,tcp,FIN,0.277596,4222,72,
29001,56448,tcp,FIN,0.040037,4222,72,
30603,5190,tcp,FIN,0.196395,1920,22,
52418,30507,tcp,FIN,0.020109,2870,46,
35700,53,udp,CON,0.001236,130,2,
29487,80,tcp,FIN,0.012206,1048,8,
55522,80,tcp,FIN,0.003985,1048,8,
57487,6881,tcp,FIN,0.448402,13350,232,
29209,80,tcp,FIN,3.103884,18474,346,
0,0,arp,INT,59.991211,92,2,
0,0,arp,INT,59.991222,92,2,
0,0,arp,INT,59.991211,92,2,
0,0,arp,INT,59.991222,92,2,
20916,15026,tcp,FIN,0.312445,8928,14,
29488,53,udp,CON,0.001024,146,2,
32450,25,tcp,FIN,0.061386,37232,52,
36123,26685,tcp,FIN,0.074488,320,6,
34208,80,tcp,FIN,1.004778,1580,12,
20714,63425,tcp,FIN,0.117104,2766,44,
17728,39525,tcp,FIN,0.071707,4222,72,
57623,53,udp,CON,0.000974,132,2,
26911,6881,tcp,FIN,0.015446,1540,16,
62999,26685,tcp,FIN,0.046569,320,6,
1439,45510,tcp,FIN,0.28847,424,8,
18113,19065,tcp,FIN,0.269858,4222,72,
19669,63776,tcp,FIN,0.20621,3702,62,
31193,53,udp,CON,0.00107,146,2,
50723,56723,tcp,FIN,0.065792,4238,72,
52194,6881,tcp,FIN,0.145783,1540,16,
30591,6881,tcp,FIN,0.019826,1540,16,
51059,6881,tcp,FIN,0.019889,1540,16,
10030,45904,tcp,FIN,0.154737,3598,60,
22579,20290,tcp,FIN,0.271108,4238,72,
63311,17254,tcp,FIN,0.10713,3598,60,
23949,53,udp,CON,0.001082,132,2,
54284,53,udp,CON,0.00095,146,2,
57317,6881,tcp,FIN,0.019746,1540,16,
43198,49485,tcp,FIN,0.27304,3598,60,
52296,25,tcp,FIN,0.026629,37232,52,
57153,60286,tcp,FIN,0.023062,2766,44,
59639,143,tcp,FIN,1.134242,1632,32,Exploits
59639,143,tcp,FIN,1.134242,1632,32,Exploits
46991,80,tcp,FIN,0.26881,766,10,Exploits
57512,80,tcp,FIN,0.205962,862,10,Exploits
15745,21,tcp,FIN,1.582501,2934,52,
2503,6881,tcp,FIN,0.198755,1540,16,
33616,53287,tcp,FIN,0.08378,3598,60,
49135,3801,tcp,FIN,0.322303,4512,28,
63553,45510,tcp,FIN,0.222367,424,8,
14643,53,udp,CON,0.001038,146,2,
5659,53,udp,CON,0.001014,146,2,
31522,6881,tcp,FIN,0.845485,13350,232,
32331,6881,tcp,FIN,0.951712,3964,60,
42252,53,udp,CON,0.001359,146,2,
41466,53,udp,CON,0.001037,146,2,
3695,5190,tcp,FIN,0.172336,1920,22,
64106,21,tcp,FIN,1.045745,2934,52,
16481,4911,tcp,FIN,0.029997,4222,72,
32194,31038,tcp,FIN,0.047116,4326,74,
52843,6881,tcp,FIN,0.208922,1540,16,
28785,6881,tcp,FIN,0.618622,3964,60,
64326,15026,tcp,FIN,0.22229,8928,14,
40852,53,udp,CON,0.001042,146,2,
28429,80,tcp,FIN,1.09828,1684,14,
46580,111,udp,CON,0.005426,568,4,
1537,6881,tcp,FIN,0.202789,1540,16,
3996,52850,udp,CON,0.001618,536,4,
37689,53,udp,CON,0.000956,146,2,
45978,80,tcp,FIN,1.00535,1684,14,
32749,53,udp,CON,0.001074,146,2,
26318,5190,tcp,FIN,0.006029,1920,22,
65189,53,udp,CON,0.000927,146,2,
52877,53,udp,CON,0.001012,146,2,
59325,18210,tcp,FIN,0.03145,4222,72,
1243,53,udp,CON,0.001062,146,2,
64191,80,tcp,FIN,1.321104,1684,14,
60957,23130,tcp,FIN,0.02337,3598,60,
18392,16014,tcp,FIN,0.029079,3598,60,
35038,25,tcp,FIN,0.488043,37502,52,
57204,53,udp,CON,0.001026,146,2,
31554,5190,tcp,FIN,0.004268,1064,12,
53076,24936,tcp,FIN,0.032045,4222,72,
45222,80,tcp,FIN,1.009771,1684,14,
23058,5190,tcp,FIN,0.004232,1064,12,
50815,80,tcp,FIN,1.176906,1684,14,
49361,53,udp,CON,0.000965,146,2,
39737,8717,tcp,FIN,0.004928,4224,18,
44733,2191,udp,CON,0.001888,536,4,
1560,5190,tcp,FIN,0.004535,1064,12,
20686,25,tcp,FIN,0.140747,37232,52,
36129,10432,tcp,FIN,0.014002,2766,44,
63885,53,udp,CON,0.001075,146,2,
9184,39521,tcp,FIN,0.031937,4222,72,
65427,25,tcp,FIN,1.021758,37232,52,
19285,5190,tcp,FIN,0.004455,1064,12,
14672,80,tcp,FIN,1.230935,1580,12,
3170,80,tcp,FIN,1.172969,1580,12,
63930,80,tcp,FIN,1.249396,1684,14,
22801,25,tcp,FIN,1.001878,37502,52,
21997,80,tcp,FIN,14.58198,18006,337,
50815,80,tcp,FIN,1.176906,1684,14,
38256,44705,tcp,FIN,0.024237,3598,60,
64303,37742,tcp,FIN,0.113378,4238,72,
46398,33192,tcp,FIN,0.025851,3598,60,
34265,53,udp,CON,0.000939,146,2,
45127,111,udp,CON,0.004782,568,4,
9861,53,udp,CON,0.000995,146,2,
42906,5190,tcp,FIN,0.043177,1168,14,
7139,110,tcp,FIN,0.749649,970,20,Exploits
61957,80,tcp,FIN,0.16168,15824,20,Exploits
60434,143,tcp,FIN,0.032932,7816,122,
2054,6881,tcp,FIN,0.013844,1540,16,
33759,80,tcp,FIN,0.003859,1048,8,
48989,80,tcp,FIN,1.160211,1684,14,
2500,5190,tcp,FIN,0.006259,1920,22,
56843,53,udp,CON,0.001088,146,2,
2956,6881,tcp,FIN,0.26192,11896,206,
42323,6881,tcp,FIN,0.01819,1540,16,
4733,6881,tcp,FIN,0.01806,1540,16,
54346,64116,udp,CON,0.001761,536,4,
57390,56172,tcp,FIN,0.005001,3992,18,
49969,6881,tcp,FIN,0.310301,4172,64,
16563,25,tcp,FIN,0.524032,37232,52,
41463,80,tcp,FIN,1.038103,1580,12,
60942,111,udp,CON,0.004962,568,4,
5706,5190,tcp,FIN,0.004055,1064,12,
43522,6881,tcp,FIN,0.018124,1540,16,
5173,53,udp,CON,0.001099,146,2,
27528,5190,tcp,FIN,0.004215,1064,12,
58904,53,udp,CON,0.001058,130,2,
53500,53,udp,CON,0.001027,132,2,
47083,111,udp,CON,0.005401,568,4,
48654,27525,udp,CON,0.002312,536,4,
2298,80,tcp,FIN,1.247833,1684,14,
59812,53,udp,CON,0.00116,146,2,
41463,80,tcp,FIN,1.038103,1580,12,
19050,13986,tcp,FIN,0.030875,4222,72,
7911,5938,tcp,FIN,0.023868,3598,60,
20965,18664,tcp,FIN,0.024412,3598,60,
25192,25,tcp,FIN,0.021312,37232,52,
64937,53,udp,CON,0.001042,130,2,
30901,80,tcp,FIN,1.005755,1580,12,
6346,43520,tcp,FIN,0.03095,4222,72,
59257,53,udp,CON,0.001093,146,2,
61529,80,tcp,FIN,1.084841,1684,14,
61529,80,tcp,FIN,1.084841,1684,14,
45036,53,udp,CON,0.001058,146,2,
20686,5190,tcp,FIN,0.004179,1064,12,
5798,4423,tcp,FIN,0.343439,4512,28,
12599,41570,tcp,FIN,0.014882,2766,44,
41753,9972,tcp,FIN,0.029835,4342,74,
40691,5190,tcp,FIN,0.057276,1168,14,
45832,80,tcp,FIN,1.07478,1580,12,
38045,45580,tcp,FIN,0.015039,2766,44,
14185,41917,tcp,FIN,0.03,4238,72,
60058,53,udp,CON,0.001067,130,2,
18515,139,tcp,FIN,1.121664,4038,28,Exploits
1375,143,tcp,FIN,0.790137,1002,18,Exploits
61183,143,tcp,FIN,1.415801,7816,122,
51694,20750,tcp,FIN,0.015011,2766,44,
5596,53,udp,CON,0.001041,146,2,
28250,5190,tcp,FIN,0.004148,1064,12,
51170,29774,tcp,FIN,0.030295,4238,72,
3084,5190,tcp,FIN,0.004201,1064,12,
38551,80,tcp,FIN,1.00471,1580,12,
25386,53,udp,CON,0.001046,130,2,
43434,31535,tcp,FIN,0.015072,2766,44,
45135,5124,tcp,FIN,0.030759,4238,72,
5603,53,udp,CON,0.001037,146,2,
8662,53,udp,CON,0.001056,146,2,
38078,25,tcp,FIN,0.020622,37232,52,
58073,53,udp,CON,0.001021,146,2,
1734,18759,tcp,FIN,0.004919,4224,18,
12599,53,udp,CON,0.001059,146,2,
15335,5190,tcp,FIN,0.313396,1920,22,
44447,80,tcp,FIN,1.005986,1580,12,
26140,53,udp,CON,0.001005,130,2,
20928,53,udp,CON,0.001068,146,2,
35131,5190,tcp,FIN,0.080577,1920,22,
25186,111,udp,CON,0.004849,568,4,
26660,24059,udp,CON,0.001787,536,4,
17374,111,udp,CON,0.004892,568,4,
58485,19982,tcp,FIN,0.025917,2766,44,
27808,26483,tcp,FIN,0.006028,3992,18,
32295,22,tcp,FIN,0.981915,24240,228,
42933,80,tcp,FIN,1.005817,1580,12,
24250,60093,tcp,FIN,0.121657,4238,72,
18957,42890,udp,CON,0.001885,536,4,
38936,53,udp,CON,0.00106,130,2,
27165,80,tcp,FIN,0.286113,2138,12,Exploits
4842,80,tcp,FIN,0.258534,1540,10,Generic
27151,143,tcp,FIN,2.865817,7816,122,
12289,1563,udp,CON,0.001663,536,4,
13611,12106,tcp,FIN,0.325406,4512,28,
41125,20641,tcp,FIN,0.003895,320,6,
51799,5190,tcp,FIN,0.00407,1064,12,
58777,143,tcp,FIN,2.545842,7812,122,
1794,53843,tcp,FIN,0.028544,3598,60,
45654,5190,tcp,FIN,0.004267,1064,12,
32828,27646,tcp,FIN,0.038558,4222,72,
41234,34947,tcp,FIN,0.030966,4222,72,
55218,53,udp,CON,0.001067,146,2,
